"","Group","Class","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","PC38","PC39","PC40","PC41","PC42","PC43","PC44","PC45","PC46","PC47","PC48","PC49","PC50","PC51","PC52","PC53","PC54","PC55","PC56","PC57","PC58","PC59","PC60","PC61","PC62","PC63","PC64","PC65","PC66","PC67","PC68","PC69","PC70","PC71","PC72","PC73","PC74","PC75","PC76","PC77","PC78","PC79","PC80","PC81","PC82","PC83","PC84","PC85","PC86","PC87","PC88","PC89","PC90","PC91","PC92","PC93","PC94","PC95","PC96","PC97","PC98","PC99","PC100"
"338","Italian_North.HO","PCA",-45.9246118400427,-22.8646046728261,33.5961597155373,21.1595165400768,-0.565953361171738,4.20692627769039,-6.78089417492864,-9.79671430929855,-1.48715870184342,9.74551779519561,-1.17988364571094,3.91786560399053,5.30398920893144,-5.67933707786788,-15.4866380021935,-10.7110727661545,-11.2522842031602,0.646658109862285,1.63308484321157,2.319922471853,-0.130466779886703,-7.54823813748949,-8.04521661312303,-5.03863934105894,13.1987353400741,-0.164456774730485,1.19063045523969,3.05536144907707,4.39837441734214,-4.04369847218964,1.7473727981752,-11.5378099767973,12.7235358599228,0.177050957086338,6.5875258222879,-0.543985854867043,-7.07337367275192,7.38505477371781,4.25145170963228,4.57590264272994,13.0317694308042,5.88441625432481,4.01146383884725,-3.6021538009893,7.7149883422243,9.80627290816978,-5.97546889394253,-3.05185612061676,3.24589154439242,-1.67978775486345,18.3113595003363,-6.17782337467972,4.18443394863132,0.893905237682024,-12.9350333805822,-19.0414766829819,3.74608212844799,10.3497498134675,1.03292435512866,-13.1763095169366,7.70302852839744,3.28626761008252,-7.41524327150807,18.7777165109877,0.264348238979804,-4.75795929947028,21.723429086726,-12.4588645466907,-0.70525680321108,4.03818477189599,9.68883519941913,1.32305007176839,-13.9086472579119,-12.1436457470207,5.59322572715119,14.5242550269879,-11.6732824824316,22.6474037417693,-2.39433286531606,-12.9658778284358,-18.464414230887,3.14122946833793,9.86488769703042,-13.9166874824294,9.15233719034303,-7.19725290318728,-13.3623963528595,10.1498713235239,-11.125990048074,16.0439949300323,22.6922618905475,-9.32441764309938,-5.44717660428804,15.2406911840238,10.4423615063366,5.54708795428715,-5.79352911361325,-18.3593755854927,-2.09253510024953,34.9983058839666
"339","Italian_North.HO","PCA",-45.2631805915451,-32.9778784095229,39.8682954095185,32.7529490142,0.56197593958302,1.46931560934075,-5.44306496773135,-9.09965827130014,0.954410224072299,-2.05913010729184,0.38677483992844,-3.1721802715384,-0.968688016842131,3.38040931299945,-16.4839542877046,-16.4950566342526,-20.1934051507677,-4.2995063531933,4.95129757308979,-13.8032505316472,8.47056495372781,-9.77737404170271,-1.38027507576798,-9.62686075254429,7.00446217110414,13.0055336097974,-8.86102837342795,4.70508970331622,6.10456009992045,11.0851839986294,-2.52468009793265,7.54409130314076,8.92478878126517,-1.74637770089,4.53018413686148,-1.7584625813371,-10.7170608766137,3.91325272419546,-8.30357991228868,1.10255347881701,13.260622760128,-3.51688621205607,0.0807872285702032,-13.7964625522815,-7.75148532370976,10.7872578439528,-9.52066106023152,-18.0529460202181,-11.6997742444646,-24.9554944884739,-4.43057381279626,7.86438978491533,-2.87977263215806,10.5473007445273,0.816513335550204,2.86263825755795,14.1758219376197,7.31113078443217,10.4379751627039,11.2614668034233,-10.8721441528334,9.01007251329242,12.7674431503851,-2.46132197841544,-26.3337440954458,-9.43285524022484,34.2012940986775,-17.4236310494819,-21.7285976916941,4.34420521883802,1.09219233109667,10.0845976839971,-7.54767942161866,-20.5012199346227,11.226823830432,-1.11023790227678,-17.1548066415059,45.8700970673505,-1.33992450781191,-6.7220409959484,2.73096319420177,14.2886107971342,-12.6279165746682,-8.78775345187578,20.1938457568324,1.93450915049082,13.9418515621624,10.5606359627288,0.204668426008193,10.193354985378,2.31626323413678,4.64719355725809,-10.3977771235482,20.0702984986494,0.171036147753769,21.6863622254221,19.6183570037756,4.60813386407142,-1.06940280113505,-0.251738351314898
"340","Italian_North.HO","PCA",-52.4062423142289,-17.2745969774398,36.0177928622153,19.7663723265903,2.23990024358803,10.3901815606105,0.529825845982259,5.3261612426155,-10.7899173469747,-6.27387637727309,3.62175177280742,13.1539227399775,6.0025631549217,7.01971374636348,-0.756518828089672,2.44391720669737,-19.7291510891429,5.41258781784363,6.83717248491705,-11.6724132390541,-11.2733970826692,6.65256524807205,-2.34119734099365,-6.93994645978269,-4.89784307618057,-8.83695302478626,-4.10062210205719,18.9975036928509,-2.18565328391894,2.14473631737338,6.24982469274845,9.38623496753334,-5.16510514855018,-7.23993078444149,-0.455050083515496,0.381634683835922,-8.32343357428965,7.65925921427722,-1.2329727437477,2.81858997617225,1.2520023741147,6.66066363167566,10.8537646991076,-2.12801446173577,6.74857319267886,-0.392532354826363,10.2291241221721,7.2216034926644,-5.50428431153191,-20.1937840526804,13.7739243924869,12.5634070928235,-6.07981798501293,4.12694229010515,-3.49100371344257,7.94841936901008,-26.2573277590219,22.212767559029,-7.68222375698728,9.33299024276407,-5.54380754704911,-5.99321530090495,23.8383952216194,-4.24935102683992,-7.371769444464,-21.0024587438088,0.553446703842065,-10.7769238066147,-22.9240147205907,18.4507488855058,-7.2460332790832,23.6313332348401,2.69014697517234,4.94282479243015,13.5982124770255,-11.5214618980721,-2.28199660288199,9.3508369264885,-29.9882923376526,-1.50261262428614,11.0171018196987,14.7561446186201,5.03845131111076,5.9283957891885,-3.40481448533764,-13.8753523103317,-3.06739652028224,21.244015107094,3.8846761911601,14.3833417392279,-1.51892796409935,12.2637039871082,-11.2358216666711,10.3515693581138,18.1073106341796,-11.6571108422096,3.66120584281222,14.7144076933114,2.56798670486568,0.892155376905477
"341","Italian_North.HO","PCA",-28.6492033807077,-17.4408438866656,26.7537895103668,25.1200706254011,-1.44735727846867,4.22216546224037,-8.51045673426436,-6.63309639259272,-5.02738082530945,3.95853622839787,3.26228199718264,-9.36333397885736,4.45587524906696,9.82463585330702,4.78517058903317,-11.9892681622137,-4.87187259863474,-4.6801768538519,3.3865768455411,-3.75118550189074,15.3075414041192,-0.489419007773114,1.04920165762329,-11.9147509534593,-8.96554412937469,-1.67608706917606,1.46383447650727,5.37797696094363,10.2560904044975,-8.8159471498786,3.69971211755486,-1.38262689557281,-19.0112500043546,5.47315794581977,-25.5210928351855,6.78642625330702,-0.564017858695843,-1.12303616112968,9.52984310385625,0.834140927482409,4.04172102073052,1.6874761738866,-1.43953570694458,-3.52119289034039,20.4511187403,0.969168465615359,-12.9174066977143,5.51244040621215,-8.38902994342579,5.9328076751059,-4.84143450237198,-8.77623570521365,9.0182721493552,7.92526172162234,12.7039571994131,-3.02764778798173,0.518840950669178,6.62499233601036,3.2861417365236,1.53731203773764,8.45247898586479,9.68676248664433,-0.513800171556779,-10.0408626190892,-4.74364768602811,-3.73272776188268,17.3626605679904,-13.1764151458701,9.87756849697532,20.5217156337566,-16.2678983103593,4.0654129126147,-33.2080592342443,6.46672193777905,13.0417434253051,-37.8407684975957,7.73936177087606,7.70283153879767,-4.12185315597858,-14.292356790142,5.72507355614577,3.91560973114412,1.29040649081544,-10.4741065853429,8.53640763898806,5.31617517204043,32.0670237684141,13.4886485730315,-1.40545304203474,-24.3467765698348,5.33019718114262,6.00775496045562,-18.7774660532372,28.4297397700524,20.1085035127464,-8.9710971061877,34.3890131468012,-11.4644711248203,1.63612209812347,-7.33637544976601
"342","Italian_North.HO","PCA",-26.8317687120072,-4.74333940022686,23.1112883881363,17.7264477832062,6.25790681010955,-9.19079948259948,0.568668037550012,-1.36239514462043,-0.0422109738063363,-4.73254997287743,-9.9266371696754,-5.71548926448003,6.63322724303702,2.95557253230526,-4.86649637312215,-3.02731883458389,-28.9916168353501,-6.50246705928052,7.96231361016978,-23.3630279262322,16.2744993995011,-9.36180563099877,6.2406862269721,11.9466164356281,-0.264613863055572,6.24765881568429,1.42523075332137,1.34263025913955,11.284595788684,-2.94894707111231,-0.766272601305977,-1.60750835565344,4.85405619352416,8.80106870126531,2.51655371251427,-0.174089906639976,-0.00485098464691489,-13.5940635515334,11.9069538031526,-12.7309295786034,-5.19455343753435,-3.98054060471263,-2.49500676427819,-0.98450821784479,-2.67219741122359,-7.19690833391961,2.90753639384087,4.16956800380187,19.0583220136709,-2.96662704404839,7.76162395186337,10.1051432475735,20.4267987954988,-0.307650302350407,3.54138602097165,6.64922911467061,-3.25070757981798,30.0032447164623,-2.16935839933146,-0.698676603070132,5.20994518469609,-2.40758236648225,2.57665412628858,-10.1012239890688,-9.0511270457,-5.01118296578358,30.6764867499689,-31.3037253920958,3.09444381455616,-9.24651647389395,-33.4581114494085,5.46234098695619,-10.3432567650175,3.1780095296763,21.8053134777132,-1.79408079962307,1.25866314773007,30.2053231056759,-5.61155213884187,-13.7922118669415,-10.2897460720042,10.3595731284934,-3.90271940607022,-10.9411090319605,-1.46240346401211,-9.19033209616203,0.227494138879003,48.5533543657976,-7.59532467809862,32.7611807996418,6.62534429911932,3.57873924532125,6.96911157946681,20.1418804908071,23.9082986114164,-9.11537055121555,23.5710250815515,-2.63495724141288,-12.5844266246476,-1.03318663988142
"343","Italian_North.HO","PCA",-31.5249832260329,-3.20279573878103,15.8241154698634,16.6028602070158,17.1680927719593,-1.77635149880365,8.62017388034233,2.65781442023436,-5.5459835194522,2.76555770100052,-2.43247583157122,-3.79598361692133,-0.87049673144628,7.03383687534834,0.880166711671221,-6.79110581658747,-4.7802516825341,-1.52356660109634,4.41746335624461,-9.93591715884848,19.3336868377152,-2.67379655713996,2.30136390623436,-4.26652172230253,7.5570105543243,9.11534226950655,-6.09176822905048,-1.14543031809392,3.22600198352264,-4.15512977036461,-2.85184446963213,-12.6232526027807,-8.13906917732772,-5.55316337053447,-4.70978340929552,-15.7845169429142,2.46115240309186,-17.2492880034518,0.0465948032536941,4.43237817653626,5.6598669853908,2.26757965050086,15.99708822923,2.96394899339252,5.96319529211813,-1.63114886461836,-7.60358222849768,-3.19400211612072,1.52313675937944,10.2156881129415,-1.09898077929018,2.22500366193165,10.394295666441,-0.372614523247077,-17.729855555893,-13.5544457514452,19.6827282562528,-6.61012105973095,11.6389083001232,13.5931999284069,1.75450198764842,-19.3015889354684,-6.33313412747912,-27.7538706776749,10.1631368287178,-4.22901363349946,16.8929421517432,7.33076577818766,-3.05921224778678,14.0937205425351,-17.147141159768,-12.3895775366284,-7.7081880852777,-3.55258967719852,-1.46793195960916,-11.7334147713192,-5.74039789091724,11.0970809871686,23.8948824755135,-5.27698656810293,-20.1756631184864,12.8979314987905,2.97670476072726,-43.7152080165873,10.8825991906313,-8.75196152122599,-10.0627114595654,1.82431738953806,-38.239490406171,-22.4221688591971,8.08489709979826,-12.5894211003901,4.76443618439885,23.0493677763932,8.16491875337666,10.7738449600744,-11.9791718753491,-12.0533305539602,13.6477049973567,-17.6690147177558
"344","Italian_North.HO","PCA",-32.1404167999468,-21.0362243073306,28.7724787637201,24.7407379112238,9.55212003269377,-3.67101216815105,-3.18544508041304,-12.8254032810148,-1.42127910367765,3.96556865607603,4.13859060762403,-3.30712847550836,4.38300744151296,-4.53167893128856,-5.59993985457103,-11.8263349898181,-25.7661222890664,1.62528807095476,6.99301414351444,-4.33645939355264,23.3598158014571,2.41463843186413,6.67993963172464,5.21125724413827,4.00277003900436,10.2728621497246,3.47099205885001,5.19827971742754,-6.78884030277052,2.90104646409566,1.43889450389861,8.8422190197348,-5.64573314443652,-12.6135561102463,-11.0366954498497,-11.3644292201079,-16.480280322785,11.2894095332145,3.87092698832133,-5.89135699716267,-2.61265711157068,-4.00739346087415,-9.23816311896814,7.17852495132754,30.8085815037877,14.471581527065,-12.3894223147061,6.18397562914948,-11.9087374592236,-7.16292459582861,-0.188581986181925,26.3362964287033,13.4040516096101,-28.344670291389,1.43139337859777,-3.02004832048141,-0.387562260476933,17.2595784298719,1.04263407413266,8.49585069248922,-23.3498743410003,0.0495356096577963,-10.9791730850145,8.6161347567612,5.77840499248607,6.07658109867924,14.7702219712503,-11.1838991478429,24.1665385061007,19.4595780664683,-34.4404361472262,-7.17560004365836,-27.0032786724926,-9.6492412876852,22.1156804005422,-9.31505586116427,-19.4779155251293,25.1583351293009,4.69350614556529,-9.83176886818432,3.99082021570433,-27.856736313808,11.980548015667,-10.2721107514384,-4.696753499167,13.3491073048773,-13.0811258761578,2.80188021605111,-8.02199474617147,-11.1609306349572,-18.1092280040696,-24.9171116343878,-6.76301158414356,14.8421258352708,0.83569422882781,-23.8842520601566,-4.03381352160711,-1.22273757000825,16.3282589574425,-3.27128608617398
"345","Italian_North.HO","PCA",-33.4792657802518,-13.5475812509011,31.3925113351312,21.4371623957088,-1.58597641261898,5.04245071981103,-4.52062936435237,2.15739310673049,-0.541313654361344,1.54134098439997,13.7355062046742,-2.30824087223413,2.63481553182295,-1.44368353493094,4.81684916822498,-11.5617509231932,-9.66353802094164,1.12729639435419,-3.03971098983523,-7.85043029722668,7.63437165517154,-0.669513405471375,5.5932418740972,-9.20647692643263,-0.370822763109211,7.26739179047339,-6.50713342938632,6.50022028225998,3.01920206495091,13.8013953344344,5.94396555984034,-5.36477573026669,6.99273210144146,5.44657095619534,-0.452558211152853,4.72704352065862,9.00647900033098,1.86989344591891,1.23662430186516,2.96992070163665,6.99496758695597,-18.5327756118252,9.33720946988591,1.05251573691163,3.81211419508678,9.50645523522822,-20.3287388239063,10.4961398487721,2.26199950474878,4.32734210932555,3.83013651739435,1.83182677145282,-1.04225287228101,7.51238885706144,8.72600097206088,15.0178607648211,-19.3836614981064,-0.33141850173079,9.5532432134874,4.70546276274012,-10.2714863168036,6.03583825774024,1.88404849721671,0.238110565510446,0.00742368421945676,-1.35531740973986,28.146089507987,-17.0788723615746,28.9813540948021,-0.622729359796602,-13.3178098128407,-11.7178116548052,-12.8864316868201,-7.91117130053567,12.061666836825,-17.2017069467659,-3.62020204364621,21.2642575887107,-8.21518006900499,-23.5961543975837,11.3061021486544,32.1618934748664,32.6584854433208,0.904821973564989,-10.613514779696,4.16734989644896,-0.585372123597521,-8.76598418199308,19.0808614445364,-0.496877417713152,-16.3615633425667,-9.5331713411409,-30.5037392918143,13.3918556229417,-0.802619106423943,10.8761145329519,10.6871604773073,-14.3814669884317,16.6879281014511,3.64431757234098
"346","Italian_North.HO","PCA",-29.5812342241089,-10.9341731354767,26.1686678679127,22.9027812847508,5.46624703748201,6.70707854095083,0.0503962817168504,0.963878041404852,7.30706074390374,-7.85230697470631,9.48794076590751,-2.38249187438332,4.8793788058207,11.0001959707015,-10.5688314731979,-10.2807884493373,-18.3041826573213,-3.45191059239278,-10.5625382159821,0.0997544499708018,20.9381224271342,2.27855757922426,-11.1733728959456,-6.85828847894538,-5.14475751582807,5.31155058837927,6.82159249290021,-6.46534915920394,-0.482579829599994,-4.45668627132433,-2.21928152310668,-7.54038392323572,-6.23344023266049,-8.15046879225185,4.53647380454211,-4.65143578714503,-4.67013558785176,-6.9101431049604,-4.4521428941286,14.915917698039,-15.1295224585933,-5.25020097611719,-9.04213848561258,-14.3350429014924,5.6170692966961,4.38129953730601,2.67568063953428,1.38240614370069,-3.23169027601701,-9.90270331076835,19.3138214304037,2.39414688978615,-1.55093211363475,-14.8590167421705,-3.11517891509499,11.0137147985109,10.8235601594546,-1.84365863762794,9.09682810043043,7.03811973689379,-1.64581562175053,7.29532422627801,-1.03482880977617,2.76466501479434,-9.70952934136497,9.80741306898742,8.8247064069508,-19.0956143392553,-3.61213879360704,17.6428082625472,-10.0052593667854,-12.6491709661201,-21.5258681065448,3.59786335584027,-4.74448208746881,10.5531285306288,20.458207241704,5.59007719180014,-0.311695023167492,7.58465632526015,10.8824017830344,-20.9326782639566,-3.52680524731704,-19.1650793956158,16.687156165469,-6.04119030823361,-20.1724178275611,6.34981125757262,-14.4364524138245,9.00053293398724,12.2057101439742,-13.5857798977695,-5.01982912258237,2.24708244718393,11.6676481726564,7.81456193886679,5.93887635930094,11.335299821089,3.64915644890627,12.3803909406282
"347","Italian_North.HO","PCA",-29.7859135093554,-14.0796415213554,32.3945971882058,18.1928236520132,10.4845433376621,12.772967215964,-10.5987580919917,-5.83812278499164,-10.6401565291923,0.0317816085993784,3.81967392901048,-7.3176874451437,12.4125743236242,-5.32908753248176,0.178305351360078,-9.1656187053334,-20.5338708170369,5.59459961735892,-6.32545570000311,7.93082579923992,2.93398425074885,-1.35861161738546,12.9922539304752,10.453849027786,11.4408427533801,8.71346579023928,-0.638570164956153,7.70075336665316,-3.91150262805978,2.32910117706015,-2.92845757266369,-4.25831741589079,3.60030143037261,18.858460900937,12.8996265755428,1.66034631514411,6.37800416987935,-7.51100126264393,-6.06488694858346,-0.195017739714715,-1.35450125294788,2.95607052178031,10.8547119597945,-12.8573439485163,-14.7547190404186,-3.70256886196476,6.26643121178782,10.8470287481112,2.44435526078719,-0.366430554233288,8.50989747350025,6.21912104689059,-7.19846776623748,-8.09681925455997,23.9421761942442,-9.8910115841634,-1.07902595654355,14.7548736113696,11.373554599602,16.547202013044,2.92985107438754,-3.48312314607941,18.1743963391905,-0.235352909147038,-2.47699147291915,13.5398540130553,20.8225345020503,-3.8569388333791,-7.34052251748911,7.94423191540518,-4.6814376471334,17.52285528825,-4.61712288294537,6.77634868027479,3.83472336765881,-17.0509874332867,-17.7334799724988,26.5872787942357,-9.53592863025765,-23.6082676700494,12.778630876672,-3.81259979039541,26.9810072935332,-10.9788356198341,14.3224444854061,18.606277831194,-0.12419259225859,25.0833396128678,10.4736960443018,-11.654373009081,-12.4881028630169,-7.52223550530862,1.36984520219396,18.923770413478,17.0091482330998,-3.50609201976411,7.36034780012043,-23.1131650604062,2.68715703163363,39.8329930134733
"348","Italian_North.HO","PCA",-21.9107115515987,-15.6113442081879,25.4429946967279,28.3661084733978,3.11505449615212,11.4205496557502,5.03625923460325,2.97901987672289,-9.38339190375954,1.35282410683186,16.0864875269747,6.99042684069509,17.6709447192811,-8.8139810400649,1.42033862886335,-21.3452488991576,-6.8362807648383,8.54179538979588,4.22854373092289,-16.8009290705992,13.4169189805295,-6.64005530140703,-2.34721781034834,8.47560331576292,11.4682152278986,-1.50573060098717,-15.5840517248728,5.60823320853235,5.28704998151348,4.76885842646296,2.35984466162729,-0.0163505439302539,-4.18869347733361,-15.0897389290353,-1.70698554673273,9.70740016805798,-8.86575627327415,0.969696116427653,0.496594842687652,7.63581929872582,3.23080561949079,0.217311615840863,32.7028883224954,-22.0059940600836,-9.83190763028679,-7.99131127293319,15.851138519307,-6.98144101152281,-6.14822237865483,7.44225568215718,-5.42850359091258,12.7786440910257,-2.18093322090573,-4.60347155254786,5.29167532726374,2.84870760654352,10.1319755645743,5.41745237657301,9.97313998019225,2.05072275111323,-23.025687020388,12.2936933808668,-1.40786302161736,10.8775723645965,-8.76821575527127,-3.08300997887501,16.8500427519765,-9.94676604149476,-8.10919811465709,10.6126007258749,4.72189092143613,9.89929416753829,-13.3480601481322,4.3749903450921,18.381774452931,-11.4721390267447,0.763315802005896,4.71935511133564,-8.89115726347785,-24.6270678210504,9.31644668228301,-11.700517717482,30.2572377596784,-0.770578066048172,-7.77219535518536,-6.07871978354031,-9.3696843759918,11.5060545115463,6.40328981643138,-2.59459759633135,-10.1850466274726,-19.4064365727783,-4.41210192860185,-4.40322589845484,-18.4039876066026,-7.57396189258174,-7.6222824459768,-14.9289833089026,12.1547607889569,8.73314194145799
"349","Italian_North.HO","PCA",-45.4214743534043,-28.7457165836675,33.2308575064303,28.3686096923854,-0.437656537632844,6.22526608000726,-5.1988468813783,-4.32372212635977,-3.91895948745412,1.37066421981342,5.25759721403083,0.432295177666256,11.4651664964082,-1.57922644011507,-5.17077129382505,-14.5814899653956,-1.71696213354658,6.71745414467201,-8.09398975567383,-5.17872489494032,8.80179744852879,-0.3183831325827,-9.36462179139016,-5.19356144656063,4.36775978204835,-3.24140367626005,-3.68474081454171,12.7557559030965,1.6939205423268,5.14913311196498,0.0278054613774115,-1.83674943955889,4.09424256464607,5.17465454538673,4.87598840297296,15.3271573638078,-9.99973018431041,1.6107013765413,-17.2785478263183,16.6122764683338,-15.2182225817705,1.36881907965505,0.00123878893310358,-12.7534943681587,-7.87899312861141,-5.47169131744982,13.2979998696312,-2.36976450767341,4.56617993782535,7.44806034062447,-1.76579165970899,21.1690085632784,-7.16744495651211,1.70942692663514,6.07917175052758,-1.45799179144192,-5.44424808719666,-9.66620682761632,-6.42905201196801,21.6286908298865,7.01456154955984,11.9024702897016,4.42196894874837,-0.399059400860844,-27.8872885436506,-11.1951832149402,14.850482417386,-8.34544756642468,-11.7917305390747,19.0112233345455,-8.16257097751314,21.0464245116275,-8.45333280655079,-0.630542729348143,-3.62448875250592,-20.3752719228289,-7.36129561039667,3.09716864826921,-0.196916343974512,-7.22347114684469,10.6894463526094,-9.42744833588286,3.07980642000447,9.23242355217415,22.6504299918237,2.46599232687214,6.28620119418761,-2.775430897649,-20.8021033648422,2.25767864533596,10.8575593812018,-4.60658783461879,-19.7821423716401,12.2032914882004,-12.089542187189,-21.6181560888593,1.40335338220111,-12.9863124023771,3.91751476566414,16.0496741307162
"350","Italian_North.HO","PCA",-39.1352546997615,-18.8281987764759,20.4751299338074,16.3602043493101,7.16840529306723,1.74340523101757,1.86225014481917,-2.50488745134171,1.51443286119936,-4.87961524506823,-2.42143416953636,2.95340568863139,14.2393266714246,-7.45914334272125,-5.05379709525393,-15.0441988366266,-3.30373247544348,-7.55925920994885,-0.314874006575247,-20.1982371906075,4.75652469589506,-11.459971622473,2.61760501571732,3.43904132296715,-0.683445737263024,4.70053636319006,-8.96538028508596,12.6744755639507,10.4284552134113,5.37331591564753,-0.825271982227591,22.6517455674986,1.94381604600289,3.06668715544816,-3.86600083367192,8.02827378895392,-11.5532746653715,0.696860981673227,-3.56766958128437,5.27940933044809,-0.0156441097830734,7.63215569979531,-0.488615498306534,-12.8227784091155,-6.81366072465907,-0.595177754124604,8.62460444657644,1.08885410548602,9.04706098047083,-11.8777295715077,3.13464951002583,2.64003479354191,1.58533060477719,8.0677361608787,-6.87151009038794,-8.82879045476252,11.9685935366933,10.1119944536877,-2.17310587549601,18.8966011505968,3.62573923197712,27.921387008503,21.6008652316723,-5.94469260416118,1.91725968769723,0.113355026527798,15.1191753182299,-4.19907832770648,1.39033352384187,16.4011588396324,2.13697925026064,3.67420350454943,-6.79800921785548,4.84483861075249,23.1047261675737,-0.67321108941919,-20.0173049359233,36.8383947873985,2.98050269481492,12.9996759565373,-14.0704954348914,3.29500060619812,8.71989060245048,-21.6576528366333,22.5161354483852,18.5302196098697,-6.23045319474089,-4.33713332921815,-0.411133183399696,9.74124199042446,7.31179746462167,7.86441824506027,-16.8185769394676,6.77462747070041,-33.6240402557854,7.22094331928044,3.31564797697513,5.19309190686895,16.4553927507215,10.7258712745439
"351","Italian_North.HO","PCA",-58.4758691188359,-27.7918277415978,34.5275817575352,20.1389031527635,6.97166453121979,-2.60329631890692,3.46651944633429,-8.15962714441988,-4.97668360205386,1.09089317767626,3.17862849198475,5.2439832499928,6.67749972941984,2.62699520433718,-9.26412829537091,-13.7960626875947,-7.9117743056137,-4.52992181877626,-2.19385737016744,-5.62572475676763,14.0035687386271,-3.34483559798,-12.8968494114378,3.3048137306607,-15.0259111350238,1.65494401680372,-6.0750010833794,-1.71953719603661,-4.08729729327792,3.96139790702158,5.15846213565942,-10.9022011196289,8.15922419133727,8.57411052353156,-9.81952361884891,-7.49487315774228,10.5510712880246,0.0688935042197265,-15.8427376202747,2.98171556601931,-3.38170812313039,13.3246424591845,12.0797726682518,-14.3523201023847,-3.58471561256632,2.33302445034365,-1.09427016287533,15.0065014625159,-6.00581397897862,-6.9934056934272,-1.32016915672972,3.48211154132966,4.04200648948682,2.91606767294003,6.1547978808001,-7.99933066817466,-0.334480789179353,-9.95536905714227,-0.033154124995389,-5.65468404027037,6.96152515946712,-11.6952558364075,-9.45547518640765,-8.93320940508871,-11.1096773804452,-6.93516235487951,26.7547938832312,-8.61834770337854,-1.51919883082968,5.07387353432059,10.0334871429105,-0.461194358463811,-13.4679854336042,-0.680384452672966,21.5338505510517,-17.1890397072265,20.8116071171349,4.28827655171907,4.98746823285369,1.72147741442671,7.6155691982917,-3.21452158596022,-17.7968290215243,-15.6129045436716,-11.9322262375067,12.9390339866827,-18.8066526024725,-0.0914153561449963,-1.74604441038566,10.1825150901518,1.65126817619219,1.70736877578979,-4.46499206178218,-4.61574521911079,8.75213146048757,9.47153195281459,10.4331095417243,-11.5391737542027,-16.5434817714418,10.3770977774119
"352","Italian_North.HO","PCA",-42.2244044178069,-31.0126269965083,31.7998796332858,31.5098862081807,8.14808530828708,3.79073911160516,-0.734594373429724,-3.67722044397527,12.2512484215053,2.21923624935732,8.17338013162218,-3.82987238532201,19.8679888836193,-1.04284756552696,-4.20045742661117,-11.4400330158478,-18.5730183165014,2.98073073766789,-5.33495370132223,-7.75376209917112,13.3487708340371,1.53495526361952,-2.49495344129264,-9.29185526123643,0.360880441484225,-1.24935634214854,-0.707810510415404,1.09297953355453,0.741739550036665,-1.15583217103967,5.62965621769909,4.8899508828838,-5.07042323536492,16.2939470851594,5.02073844908214,2.62610945771571,4.32689289007797,-1.74697899359281,8.47295671002682,5.83818832594212,5.459786594929,6.87754623991624,12.8600718403861,2.28667798780965,8.92772055930397,2.27582062482116,-17.1251199476171,-0.0310665413306632,-13.0766203141646,-4.4690328342435,-1.78706377479967,11.2318834859577,22.3750221573925,-2.19441030759634,10.0416843685307,-0.281215436854105,-1.5452560326072,2.84801007491063,-17.2272049198053,-2.734661554524,-20.6447025802199,-7.14006743975032,-2.88256837792455,11.37390804484,-9.52469525823297,11.9688886060851,3.44307696810052,-4.41273818311305,-6.2896115972766,20.6476871825241,-3.7736554989659,14.8845219761188,-14.1163239141874,-2.33868306412832,6.16170444754543,3.03663909098901,-6.95964726610777,0.423714374177822,2.34571424431613,-8.83974211415613,8.42725998858223,-0.998652302231508,25.792889483814,-23.0430757909762,5.8220339126779,25.7073844259414,11.4570110749698,-0.58435675812641,9.24811978805326,-7.5560620389317,-5.74221128195172,-24.4492262022185,-10.4463249664318,-13.3156940361949,-5.27430675569412,10.6408918613948,-3.41345707217519,10.8220212896593,-6.64644002572391,-5.63238343210334
